Date,Time,date_time,altimeter,air_temp,relative_humidity,wind_direction,wind_speed,sea_level_pressure,Unnamed: 9
09/19/24,03:35,2024-09-19 03:35:00,29.86,60.8,82.4,50,3.45,,1011.17
09/19/24,03:51,2024-09-19 03:51:00,29.86,60.98,80.81,60,4.6,1011.1,1011.17
09/19/24,04:51,2024-09-19 04:51:00,29.87,60.08,83.43,10,3.45,1011.5,1011.51
09/19/24,05:10,2024-09-19 05:10:00,29.88,60.8,82.4,40,4.6,,1011.85
09/19/24,05:34,2024-09-19 05:34:00,29.87,60.08,83.43,60,8.06,,1011.51
09/19/24,05:51,2024-09-19 05:51:00,29.87,59,86.7,50,4.6,1011.5,1011.51
09/19/24,06:51,2024-09-19 06:51:00,29.88,60.08,86.2,50,5.75,1011.8,1011.85
09/19/24,07:51,2024-09-19 07:51:00,29.89,60.98,83.49,60,8.06,1012,1012.18
09/19/24,08:51,2024-09-19 08:51:00,29.9,64.94,72.66,70,5.75,1012.4,1012.51
09/19/24,09:51,2024-09-19 09:51:00,29.9,69.08,65.49,30,3.45,1012.5,1012.5
09/19/24,10:51,2024-09-19 10:51:00,29.92,68,67.96,250,10.36,1012.9,1013.18
09/19/24,10:59,2024-09-19 10:59:00,29.92,68,67.96,250,9.21,,1013.18
09/19/24,11:51,2024-09-19 11:51:00,29.91,68,67.96,260,8.06,1012.8,1012.84
09/19/24,11:58,2024-09-19 11:58:00,29.91,69.08,65.49,260,6.91,,1012.84
09/19/24,12:51,2024-09-19 12:51:00,29.9,69.98,63.51,270,6.91,1012.3,1012.5
09/19/24,13:51,2024-09-19 13:51:00,29.89,71.06,61.23,260,10.36,1011.9,1012.15
09/19/24,14:51,2024-09-19 14:51:00,29.87,71.96,57.12,260,11.51,1011.4,1011.47
09/19/24,15:38,2024-09-19 15:38:00,29.86,71.06,58.88,270,11.51,,1011.14
09/19/24,15:51,2024-09-19 15:51:00,29.86,71.06,58.88,250,12.66,1010.9,1011.14
09/19/24,16:51,2024-09-19 16:51:00,29.84,69.98,68.19,260,10.36,1010.5,1010.46
09/19/24,17:51,2024-09-19 17:51:00,29.85,68,75.83,280,16.11,1010.7,1010.81
09/19/24,18:51,2024-09-19 18:51:00,29.86,64.94,78.03,280,13.81,1010.9,1011.16
09/19/24,19:51,2024-09-19 19:51:00,29.86,64.94,84.29,280,11.51,1011,1011.16
09/19/24,20:51,2024-09-19 20:51:00,29.87,64.04,86.98,260,5.75,1011.5,1011.5
09/19/24,21:51,2024-09-19 21:51:00,29.88,64.04,86.98,240,5.75,1011.7,1011.84
09/19/24,22:51,2024-09-19 22:51:00,29.89,62.96,90.33,0,0,1012.1,1012.18
09/19/24,23:06,2024-09-19 23:06:00,29.89,62.96,93.26,0,0,,1012.18
09/19/24,23:14,2024-09-19 23:14:00,29.89,64.04,89.8,320,3.45,,1012.17
09/20/24,10:51,2024-09-20 10:51:00,29.92,69.08,65.49,,3.45,1013.1,1013.18
09/20/24,11:51,2024-09-20 11:51:00,29.91,69.08,65.49,280,12.66,1012.6,1012.84
09/20/24,12:51,2024-09-20 12:51:00,29.9,69.98,65.6,250,10.36,1012.5,1012.5
09/20/24,13:51,2024-09-20 13:51:00,29.89,69.98,68.19,280,14.96,1012.1,1012.16
09/20/24,14:51,2024-09-20 14:51:00,29.87,69.98,65.6,260,13.81,1011.6,1011.48
09/20/24,15:51,2024-09-20 15:51:00,29.89,69.08,70.32,260,12.66,1011.9,1012.16
09/20/24,16:51,2024-09-20 16:51:00,29.88,66.92,75.73,280,12.66,1011.9,1011.83
09/20/24,17:51,2024-09-20 17:51:00,29.89,64.94,78.03,270,12.66,1011.9,1012.17
09/20/24,18:51,2024-09-20 18:51:00,29.89,62.96,83.62,270,10.36,1012,1012.18
09/20/24,19:51,2024-09-20 19:51:00,29.89,62.96,83.62,280,8.06,1012.2,1012.18
09/20/24,20:51,2024-09-20 20:51:00,29.9,62.06,89.71,290,6.91,1012.2,1012.52
09/20/24,21:33,2024-09-20 21:33:00,29.89,62.06,86.31,280,3.45,,1012.18
09/20/24,21:51,2024-09-20 21:51:00,29.89,62.06,86.31,270,4.6,1012,1012.18
09/20/24,21:58,2024-09-20 21:58:00,29.89,62.06,89.71,0,0,,1012.18
09/20/24,22:51,2024-09-20 22:51:00,29.89,62.96,83.62,310,3.45,1012,1012.18
09/20/24,23:51,2024-09-20 23:51:00,29.88,62.96,83.62,0,0,1011.7,1011.84
09/21/24,00:51,2024-09-21 00:51:00,29.88,62.96,83.62,0,0,1011.8,1011.84
09/21/24,01:25,2024-09-21 01:25:00,29.89,62.6,82.52,30,3.45,,1012.18
09/21/24,01:51,2024-09-21 01:51:00,29.88,60.98,86.81,30,3.45,1011.9,1011.84
09/21/24,02:03,2024-09-21 02:03:00,29.88,60.98,86.81,0,0,,1011.84
09/21/24,02:51,2024-09-21 02:51:00,29.88,60.08,89.63,0,0,1011.6,1011.85
09/21/24,03:24,2024-09-21 03:24:00,29.88,60.98,86.81,0,0,,1011.84
09/21/24,03:51,2024-09-21 03:51:00,29.87,60.98,83.49,0,0,1011.5,1011.51
09/21/24,04:51,2024-09-21 04:51:00,29.88,62.06,83.56,0,0,1011.7,1011.84
09/21/24,05:40,2024-09-21 05:40:00,29.89,60.8,82.4,50,3.45,,1012.18
09/21/24,05:51,2024-09-21 05:51:00,29.89,60.08,86.2,40,4.6,1012.1,1012.19
09/21/24,06:51,2024-09-21 06:51:00,29.91,60.08,83.43,70,3.45,1012.6,1012.86
09/21/24,07:51,2024-09-21 07:51:00,29.92,62.06,80.37,50,6.91,1013.2,1013.2
09/21/24,08:51,2024-09-21 08:51:00,29.93,64.94,75.55,60,8.06,1013.5,1013.53
09/21/24,09:51,2024-09-21 09:51:00,29.94,66.92,70.54,50,8.06,1013.8,1013.86
09/21/24,10:51,2024-09-21 10:51:00,29.94,69.08,65.49,0,0,1013.8,1013.85
09/21/24,11:51,2024-09-21 11:51:00,29.94,69.98,65.6,240,6.91,1013.8,1013.85
09/21/24,12:51,2024-09-21 12:51:00,29.94,69.08,70.32,250,10.36,1013.8,1013.85
09/21/24,13:51,2024-09-21 13:51:00,29.92,71.06,65.73,250,9.21,1013.2,1013.17
09/21/24,14:51,2024-09-21 14:51:00,29.91,69.98,68.19,250,11.51,1012.9,1012.83
09/21/24,15:04,2024-09-21 15:04:00,29.91,71.06,65.73,270,11.51,,1012.83
09/21/24,15:51,2024-09-21 15:51:00,29.9,69.98,68.19,260,11.51,1012.4,1012.5
09/21/24,16:51,2024-09-21 16:51:00,29.89,69.08,70.32,280,12.66,1012.2,1012.16
09/21/24,17:51,2024-09-21 17:51:00,29.9,66.92,78.7,280,11.51,1012.4,1012.5
09/21/24,18:51,2024-09-21 18:51:00,29.9,64.04,86.98,280,9.21,1012.5,1012.51
09/21/24,19:51,2024-09-21 19:51:00,29.91,64.04,86.98,280,5.75,1012.7,1012.85
09/21/24,20:51,2024-09-21 20:51:00,29.92,62.96,90.33,290,6.91,1013.1,1013.19
09/21/24,21:16,2024-09-21 21:16:00,29.92,62.96,90.33,290,5.75,,1013.19
09/21/24,21:25,2024-09-21 21:25:00,29.93,62.6,93.84,290,4.6,,1013.53
09/21/24,21:38,2024-09-21 21:38:00,29.92,62.96,90.33,290,3.45,,1013.19
09/21/24,21:51,2024-09-21 21:51:00,29.92,62.96,90.33,280,4.6,1013.2,1013.19
09/21/24,22:51,2024-09-21 22:51:00,29.92,64.04,89.8,290,3.45,1013.1,1013.19
09/21/24,23:51,2024-09-21 23:51:00,29.92,62.96,83.62,0,0,1013.2,1013.19
09/21/24,23:58,2024-09-21 23:58:00,29.92,62.96,83.62,0,0,,1013.19
09/22/24,00:51,2024-09-22 00:51:00,29.92,62.06,86.31,0,0,1013.1,1013.2
09/22/24,01:51,2024-09-22 01:51:00,29.92,60.08,89.63,0,0,1013.2,1013.2
09/22/24,02:51,2024-09-22 02:51:00,29.91,60.08,89.63,0,0,1012.8,1012.86
09/22/24,03:05,2024-09-22 03:05:00,29.91,60.98,86.81,0,0,,1012.86
09/22/24,03:16,2024-09-22 03:16:00,29.91,62.06,86.31,0,0,,1012.86
09/22/24,03:51,2024-09-22 03:51:00,29.9,62.06,89.71,0,0,1012.4,1012.52
09/22/24,04:51,2024-09-22 04:51:00,29.9,62.96,86.92,90,3.45,1012.4,1012.52
09/22/24,05:51,2024-09-22 05:51:00,29.91,62.06,86.31,60,4.6,1012.8,1012.86
09/22/24,06:51,2024-09-22 06:51:00,29.93,62.06,86.31,40,3.45,1013.2,1013.53
09/22/24,07:51,2024-09-22 07:51:00,29.93,62.96,83.62,50,3.45,1013.5,1013.53
09/22/24,08:51,2024-09-22 08:51:00,29.94,64.04,83.69,0,0,1013.8,1013.87
09/22/24,09:51,2024-09-22 09:51:00,29.95,64.94,81.11,260,3.45,1013.9,1014.2
09/22/24,10:51,2024-09-22 10:51:00,29.94,66.02,81.19,290,5.75,1013.9,1013.86
09/22/24,11:51,2024-09-22 11:51:00,29.94,66.02,81.19,260,10.36,1013.6,1013.86
09/22/24,12:51,2024-09-22 12:51:00,29.92,66.02,81.19,260,9.21,1013,1013.18
09/22/24,13:51,2024-09-22 13:51:00,29.9,66.02,81.19,260,8.06,1012.3,1012.51
09/22/24,14:51,2024-09-22 14:51:00,29.88,66.02,81.19,270,13.81,1011.7,1011.83
09/22/24,15:51,2024-09-22 15:51:00,29.87,66.02,81.19,280,11.51,1011.2,1011.49
09/22/24,16:51,2024-09-22 16:51:00,29.86,64.04,83.69,270,11.51,1010.9,1011.16
09/22/24,17:51,2024-09-22 17:51:00,29.85,62.96,86.92,300,8.06,1010.8,1010.82
09/22/24,18:32,2024-09-22 18:32:00,29.85,62.06,89.71,300,9.21,,1010.83
09/22/24,18:51,2024-09-22 18:51:00,29.85,62.06,89.71,300,5.75,1010.7,1010.83
09/22/24,19:51,2024-09-22 19:51:00,29.85,60.98,93.2,290,8.06,1010.8,1010.83
09/22/24,21:51,2024-09-22 21:51:00,29.86,62.06,93.23,300,5.75,1010.9,1011.16
09/22/24,22:31,2024-09-22 22:31:00,29.85,62.06,93.23,300,4.6,,1010.83
09/22/24,22:51,2024-09-22 22:51:00,29.85,62.06,93.23,310,3.45,1010.7,1010.83
09/22/24,23:51,2024-09-22 23:51:00,29.85,62.06,93.23,0,0,1010.8,1010.83
09/23/24,00:48,2024-09-23 00:48:00,29.86,60.8,100,0,0,,1011.17
09/23/24,00:49,2024-09-23 00:49:00,29.86,60.98,96.86,0,0,1011,1011.17
09/23/24,01:01,2024-09-23 01:01:00,29.87,60.98,96.86,0,0,,1011.51
09/23/24,01:37,2024-09-23 01:37:00,29.87,60.98,96.86,0,0,,1011.51
09/23/24,01:49,2024-09-23 01:49:00,29.86,60.8,100,0,0,,1011.17
09/23/24,01:51,2024-09-23 01:51:00,29.86,60.98,96.86,0,0,1011.2,1011.17
09/23/24,02:51,2024-09-23 02:51:00,29.87,60.98,96.86,280,3.45,1011.2,1011.51
09/23/24,03:51,2024-09-23 03:51:00,29.85,60.98,96.86,350,3.45,1010.7,1010.83
09/23/24,04:27,2024-09-23 04:27:00,29.85,60.98,96.86,0,0,,1010.83
09/23/24,04:44,2024-09-23 04:44:00,29.84,60.98,93.2,50,4.6,,1010.49
09/23/24,04:51,2024-09-23 04:51:00,29.84,60.08,96.23,0,0,1010.4,1010.49
09/23/24,05:04,2024-09-23 05:04:00,29.84,60.08,96.23,0,0,,1010.49
09/23/24,05:16,2024-09-23 05:16:00,29.84,60.98,96.86,0,0,,1010.49
09/23/24,05:51,2024-09-23 05:51:00,29.85,60.08,96.23,20,4.6,1010.7,1010.83
09/23/24,06:26,2024-09-23 06:26:00,29.86,59,96.21,350,3.45,,1011.17
09/23/24,06:48,2024-09-23 06:48:00,29.86,59,93.75,0,0,,1011.17
09/23/24,06:51,2024-09-23 06:51:00,29.86,59,96.21,0,0,1011.2,1011.17
09/23/24,07:51,2024-09-23 07:51:00,29.89,59,96.21,0,0,1012,1012.19
09/23/24,08:05,2024-09-23 08:05:00,29.89,60.8,93.8,0,0,,1012.18
09/23/24,08:26,2024-09-23 08:26:00,29.9,60.98,93.2,0,0,,1012.52
09/23/24,08:40,2024-09-23 08:40:00,29.9,60.8,93.8,0,0,,1012.52
09/23/24,08:51,2024-09-23 08:51:00,29.9,60.98,93.2,0,0,1012.4,1012.52
09/23/24,09:18,2024-09-23 09:18:00,29.9,60.98,96.86,0,0,,1012.52
09/23/24,09:38,2024-09-23 09:38:00,29.9,62.06,93.23,0,0,,1012.52
09/23/24,09:51,2024-09-23 09:51:00,29.9,62.06,93.23,0,0,1012.4,1012.52
09/23/24,10:36,2024-09-23 10:36:00,29.88,64.94,84.29,0,0,,1011.83
09/23/24,10:51,2024-09-23 10:51:00,29.88,66.92,78.7,,3.45,1011.8,1011.83
09/23/24,11:19,2024-09-23 11:19:00,29.88,66.92,81.25,0,0,,1011.83
09/23/24,11:51,2024-09-23 11:51:00,29.87,66.92,78.7,240,6.91,1011.4,1011.49
09/23/24,12:11,2024-09-23 12:11:00,29.87,66.02,81.19,,6.91,,1011.49
09/23/24,12:51,2024-09-23 12:51:00,29.85,66.92,78.7,270,5.75,1010.7,1010.81
09/23/24,13:51,2024-09-23 13:51:00,29.83,66.02,81.19,260,6.91,1010.1,1010.14
09/23/24,14:51,2024-09-23 14:51:00,29.8,66.02,81.19,260,9.21,1009.1,1009.12
09/23/24,15:51,2024-09-23 15:51:00,29.79,64.04,86.98,250,8.06,1008.7,1008.79
09/23/24,16:30,2024-09-23 16:30:00,29.78,62.96,90.33,270,10.36,,1008.45
09/23/24,16:51,2024-09-23 16:51:00,29.78,64.04,86.98,280,10.36,1008.2,1008.45
09/23/24,17:47,2024-09-23 17:47:00,29.77,62.6,93.84,280,12.66,,1008.12
09/23/24,17:51,2024-09-23 17:51:00,29.78,62.96,93.26,290,12.66,1008.2,1008.45
09/23/24,18:14,2024-09-23 18:14:00,29.77,62.96,93.26,280,12.66,,1008.11
09/23/24,18:34,2024-09-23 18:34:00,29.77,62.96,90.33,300,12.66,,1008.11
09/23/24,18:43,2024-09-23 18:43:00,29.78,62.96,93.26,280,9.21,,1008.45
09/23/24,18:51,2024-09-23 18:51:00,29.77,62.96,90.33,290,9.21,1008.1,1008.11
09/23/24,19:20,2024-09-23 19:20:00,29.78,62.06,96.26,300,10.36,,1008.46
09/23/24,19:51,2024-09-23 19:51:00,29.78,62.06,93.23,280,10.36,1008.2,1008.46
09/23/24,20:20,2024-09-23 20:20:00,29.78,62.06,96.26,290,9.21,,1008.46
09/23/24,20:27,2024-09-23 20:27:00,29.78,62.06,96.26,290,9.21,,1008.46
09/23/24,20:51,2024-09-23 20:51:00,29.79,62.06,96.26,300,9.21,1008.6,1008.79
09/23/24,20:58,2024-09-23 20:58:00,29.79,62.06,96.26,300,8.06,,1008.79
09/23/24,21:14,2024-09-23 21:14:00,29.79,62.06,96.26,290,6.91,,1008.79
09/23/24,21:51,2024-09-23 21:51:00,29.79,62.06,96.26,290,6.91,1008.8,1008.79
09/23/24,22:06,2024-09-23 22:06:00,29.79,62.06,96.26,300,5.75,,1008.79
09/23/24,22:27,2024-09-23 22:27:00,29.79,62.06,96.26,280,5.75,,1008.79
09/23/24,22:51,2024-09-23 22:51:00,29.8,62.06,96.26,330,3.45,1009,1009.13
09/23/24,23:03,2024-09-23 23:03:00,29.8,62.06,93.23,310,3.45,,1009.13
09/23/24,23:13,2024-09-23 23:13:00,29.8,62.06,93.23,270,3.45,,1009.13
09/23/24,23:35,2024-09-23 23:35:00,29.8,60.98,96.86,0,0,,1009.14
09/23/24,23:51,2024-09-23 23:51:00,29.81,62.06,96.26,0,0,1009.3,1009.47
09/24/24,00:26,2024-09-24 00:26:00,29.81,62.06,96.26,190,4.6,,1009.47
09/24/24,00:33,2024-09-24 00:33:00,29.82,62.06,96.26,160,4.6,,1009.81
09/24/24,00:41,2024-09-24 00:41:00,29.82,60.98,100,0,0,,1009.81
09/24/24,00:51,2024-09-24 00:51:00,29.82,62.06,96.26,,3.45,1009.8,1009.81
09/24/24,01:51,2024-09-24 01:51:00,29.83,60.98,100,200,3.45,1009.9,1010.15
09/24/24,02:51,2024-09-24 02:51:00,29.82,62.06,93.23,0,0,1009.8,1009.81
09/24/24,03:51,2024-09-24 03:51:00,29.82,62.06,93.23,0,0,1009.7,1009.81
09/24/24,04:02,2024-09-24 04:02:00,29.82,62.96,90.33,0,0,,1009.81
09/24/24,04:51,2024-09-24 04:51:00,29.82,62.96,90.33,170,4.6,1009.7,1009.81
09/24/24,05:46,2024-09-24 05:46:00,29.82,62.6,93.84,190,3.45,,1009.81
09/24/24,05:51,2024-09-24 05:51:00,29.82,62.06,93.23,200,3.45,1009.8,1009.81
09/24/24,06:51,2024-09-24 06:51:00,29.83,62.06,93.23,0,0,1009.9,1010.15
09/24/24,07:51,2024-09-24 07:51:00,29.84,62.06,93.23,0,0,1010.4,1010.49
09/24/24,08:51,2024-09-24 08:51:00,29.85,62.96,90.33,0,0,1010.7,1010.82
09/24/24,09:51,2024-09-24 09:51:00,29.87,64.04,86.98,210,3.45,1011.3,1011.5
09/24/24,10:51,2024-09-24 10:51:00,29.88,64.04,86.98,240,5.75,1011.7,1011.84
09/24/24,11:51,2024-09-24 11:51:00,29.87,64.04,86.98,260,4.6,1011.3,1011.5
09/24/24,12:51,2024-09-24 12:51:00,29.84,66.92,78.7,220,4.6,1010.4,1010.47
09/24/24,13:17,2024-09-24 13:17:00,29.83,69.08,73.07,,4.6,,1010.13
09/24/24,13:51,2024-09-24 13:51:00,29.82,68,75.83,280,9.21,1009.7,1009.79
09/24/24,14:22,2024-09-24 14:22:00,29.81,68,75.83,260,8.06,,1009.45
09/24/24,14:49,2024-09-24 14:49:00,29.8,68,77.79,260,11.51,,1009.12
09/24/24,14:51,2024-09-24 14:51:00,29.8,66.92,78.7,270,9.21,1009.1,1009.12
09/24/24,15:51,2024-09-24 15:51:00,29.8,66.02,81.19,280,13.81,1009,1009.12
09/24/24,16:51,2024-09-24 16:51:00,29.8,64.94,84.29,280,12.66,1009,1009.12
09/24/24,17:41,2024-09-24 17:41:00,29.8,64.04,86.98,270,10.36,,1009.13
09/24/24,17:51,2024-09-24 17:51:00,29.8,62.96,90.33,280,11.51,1008.9,1009.13
09/24/24,18:51,2024-09-24 18:51:00,29.8,62.96,90.33,280,10.36,1009.1,1009.13
09/24/24,19:51,2024-09-24 19:51:00,29.81,62.06,93.23,280,5.75,1009.4,1009.47
09/24/24,20:51,2024-09-24 20:51:00,29.84,62.06,93.23,270,6.91,1010.4,1010.49
09/24/24,21:51,2024-09-24 21:51:00,29.85,62.06,89.71,270,6.91,1010.8,1010.83
09/24/24,22:51,2024-09-24 22:51:00,29.86,60.98,93.2,320,4.6,1011,1011.17
09/24/24,23:51,2024-09-24 23:51:00,29.86,62.06,93.23,330,4.6,1010.9,1011.16
09/25/24,00:51,2024-09-25 00:51:00,29.85,60.98,96.86,280,4.6,1010.9,1010.83
09/25/24,01:17,2024-09-25 01:17:00,29.85,62.06,89.71,0,0,,1010.83
09/25/24,01:51,2024-09-25 01:51:00,29.85,62.06,89.71,310,3.45,1010.7,1010.83
09/25/24,02:51,2024-09-25 02:51:00,29.85,62.06,93.23,290,4.6,1010.8,1010.83
09/25/24,03:49,2024-09-25 03:49:00,29.84,60.8,100,260,4.6,,1010.49
09/25/24,03:51,2024-09-25 03:51:00,29.84,60.98,96.86,270,4.6,1010.4,1010.49
09/25/24,04:51,2024-09-25 04:51:00,29.84,60.98,93.2,270,4.6,1010.4,1010.49
09/25/24,05:23,2024-09-25 05:23:00,29.84,60.98,93.2,270,3.45,,1010.49
09/25/24,05:33,2024-09-25 05:33:00,29.84,60.98,93.2,290,5.75,,1010.49
09/25/24,05:51,2024-09-25 05:51:00,29.84,60.98,93.2,310,4.6,1010.4,1010.49
09/25/24,06:51,2024-09-25 06:51:00,29.85,60.98,93.2,0,0,1010.7,1010.83
09/25/24,07:51,2024-09-25 07:51:00,29.87,62.06,89.71,0,0,1011.2,1011.5
09/25/24,08:51,2024-09-25 08:51:00,29.88,62.96,86.92,340,3.45,1011.6,1011.84
09/25/24,09:51,2024-09-25 09:51:00,29.89,62.96,86.92,280,6.91,1012.1,1012.18
09/25/24,10:14,2024-09-25 10:14:00,29.9,64.04,80.52,250,6.91,,1012.51
09/25/24,10:51,2024-09-25 10:51:00,29.9,64.04,77.95,270,8.06,1012.4,1012.51
09/25/24,11:51,2024-09-25 11:51:00,29.9,66.02,69.98,280,10.36,1012.3,1012.51
09/25/24,12:51,2024-09-25 12:51:00,29.88,66.92,70.54,280,9.21,1011.6,1011.83
09/25/24,13:51,2024-09-25 13:51:00,29.85,66.92,70.54,290,11.51,1010.7,1010.81
09/25/24,14:16,2024-09-25 14:16:00,29.84,68,67.96,270,11.51,,1010.47
09/25/24,14:51,2024-09-25 14:51:00,29.83,68,67.96,270,13.81,1010.2,1010.13
09/25/24,15:51,2024-09-25 15:51:00,29.83,69.08,65.49,270,11.51,1009.9,1010.13
09/25/24,16:51,2024-09-25 16:51:00,29.82,66.92,67.84,260,14.96,1009.7,1009.8
09/25/24,17:51,2024-09-25 17:51:00,29.82,66.02,75.16,270,14.96,1009.5,1009.8
09/25/24,18:51,2024-09-25 18:51:00,29.81,64.04,77.95,280,13.81,1009.4,1009.47
09/25/24,19:51,2024-09-25 19:51:00,29.81,62.96,80.96,290,10.36,1009.4,1009.47
09/25/24,20:51,2024-09-25 20:51:00,29.83,60.98,89.67,310,3.45,1009.9,1010.15
09/25/24,21:51,2024-09-25 21:51:00,29.83,60.98,83.49,0,0,1010.1,1010.15
09/25/24,22:51,2024-09-25 22:51:00,29.83,59,86.7,70,3.45,1010.2,1010.16
09/25/24,23:51,2024-09-25 23:51:00,29.83,59,86.7,90,4.6,1010,1010.16
09/26/24,00:51,2024-09-26 00:51:00,29.83,57.92,86.65,0,0,1010,1010.16
09/26/24,01:51,2024-09-26 01:51:00,29.83,57.02,89.49,0,0,1010.1,1010.16
09/26/24,02:51,2024-09-26 02:51:00,29.83,53.96,89.96,70,3.45,1010,1010.17
09/26/24,03:51,2024-09-26 03:51:00,29.83,55.04,93.03,0,0,1010,1010.17
09/26/24,04:51,2024-09-26 04:51:00,29.83,53.96,93,70,3.45,1010,1010.17
09/26/24,05:18,2024-09-26 05:18:00,29.83,55.04,89.41,0,0,,1010.17
09/26/24,05:26,2024-09-26 05:26:00,29.84,55.94,90.04,0,0,,1010.51
09/26/24,05:36,2024-09-26 05:36:00,29.84,53.96,93,0,0,,1010.51
09/26/24,05:51,2024-09-26 05:51:00,29.84,53.96,93,80,3.45,1010.4,1010.51
09/26/24,06:51,2024-09-26 06:51:00,29.86,57.02,86.6,60,3.45,1010.9,1011.18
09/26/24,07:51,2024-09-26 07:51:00,29.88,59,86.7,60,4.6,1011.6,1011.85
09/26/24,08:51,2024-09-26 08:51:00,29.9,60.98,89.67,0,0,1012.4,1012.52
09/26/24,09:51,2024-09-26 09:51:00,29.92,62.96,80.96,240,4.6,1012.9,1013.19
09/26/24,10:13,2024-09-26 10:13:00,29.92,62.96,80.96,,3.45,,1013.19
09/26/24,10:51,2024-09-26 10:51:00,29.92,64.94,75.55,270,6.91,1013.1,1013.19
09/26/24,11:08,2024-09-26 11:08:00,29.92,66.02,72.77,260,8.06,,1013.18
09/26/24,11:51,2024-09-26 11:51:00,29.91,68,70.2,270,8.06,1012.7,1012.84
09/26/24,12:51,2024-09-26 12:51:00,29.9,68,67.96,280,12.66,1012.3,1012.5
09/26/24,13:51,2024-09-26 13:51:00,29.88,69.08,67.65,270,11.51,1011.6,1011.82
09/26/24,14:51,2024-09-26 14:51:00,29.87,69.08,67.65,250,12.66,1011.3,1011.48
09/26/24,15:51,2024-09-26 15:51:00,29.86,69.08,67.65,280,12.66,1010.9,1011.14
09/26/24,16:51,2024-09-26 16:51:00,29.85,66.92,75.73,260,12.66,1010.8,1010.81
09/26/24,17:51,2024-09-26 17:51:00,29.85,64.94,81.11,270,12.66,1010.6,1010.82
09/26/24,18:00,2024-09-26 18:00:00,29.85,64.4,82.65,280,11.51,,1010.82
09/26/24,18:51,2024-09-26 18:51:00,29.85,62.96,86.92,280,10.36,1010.6,1010.82
09/26/24,19:20,2024-09-26 19:20:00,29.85,62.96,86.92,280,10.36,,1010.82
09/26/24,19:51,2024-09-26 19:51:00,29.86,62.96,90.33,280,9.21,1010.9,1011.16
09/26/24,20:51,2024-09-26 20:51:00,29.87,62.06,89.71,290,8.06,1011.3,1011.5
09/26/24,21:51,2024-09-26 21:51:00,29.88,62.96,86.92,290,10.36,1011.7,1011.84
09/26/24,22:51,2024-09-26 22:51:00,29.88,62.06,89.71,300,8.06,1011.7,1011.84
09/26/24,23:51,2024-09-26 23:51:00,29.87,62.06,89.71,300,6.91,1011.5,1011.5
09/27/24,00:51,2024-09-27 00:51:00,29.87,60.98,93.2,340,3.45,1011.3,1011.51
09/27/24,01:36,2024-09-27 01:36:00,29.86,60.98,93.2,10,4.6,,1011.17
09/27/24,01:51,2024-09-27 01:51:00,29.86,60.98,93.2,330,3.45,1011.1,1011.17
09/27/24,02:51,2024-09-27 02:51:00,29.86,60.98,93.2,310,5.75,1011,1011.17
09/27/24,03:51,2024-09-27 03:51:00,29.85,60.08,92.58,270,4.6,1010.8,1010.83
09/27/24,04:20,2024-09-27 04:20:00,29.85,60.8,87.94,250,3.45,,1010.83
09/27/24,04:43,2024-09-27 04:43:00,29.85,60.08,92.58,0,0,,1010.83
09/27/24,04:51,2024-09-27 04:51:00,29.85,60.08,92.58,340,4.6,1010.7,1010.83
09/27/24,05:01,2024-09-27 05:01:00,29.85,60.08,92.58,290,3.45,,1010.83
09/27/24,05:16,2024-09-27 05:16:00,29.85,60.08,96.23,0,0,,1010.83
09/27/24,05:51,2024-09-27 05:51:00,29.86,60.08,96.23,0,0,1011,1011.17
09/27/24,05:58,2024-09-27 05:58:00,29.86,60.08,89.63,100,3.45,,1011.17
09/27/24,06:51,2024-09-27 06:51:00,29.87,60.08,96.23,0,0,1011.5,1011.51
09/27/24,07:51,2024-09-27 07:51:00,29.89,60.08,92.58,0,0,1011.9,1012.19
09/27/24,08:51,2024-09-27 08:51:00,29.89,60.08,92.58,0,0,1012.1,1012.19
09/27/24,09:51,2024-09-27 09:51:00,29.9,60.08,89.63,0,0,1012.2,1012.52
09/27/24,10:06,2024-09-27 10:06:00,29.9,60.98,89.67,170,3.45,,1012.52
09/27/24,10:51,2024-09-27 10:51:00,29.9,62.06,86.31,200,3.45,1012.3,1012.52
09/27/24,11:51,2024-09-27 11:51:00,29.9,62.96,83.62,210,4.6,1012.2,1012.52
09/27/24,12:51,2024-09-27 12:51:00,29.88,64.94,75.55,230,4.6,1011.6,1011.83
09/27/24,13:39,2024-09-27 13:39:00,29.86,66.92,70.54,270,5.75,,1011.15
09/27/24,13:51,2024-09-27 13:51:00,29.85,66.92,72.86,220,6.91,1010.7,1010.81
09/27/24,14:51,2024-09-27 14:51:00,29.83,66.92,70.54,230,6.91,1010,1010.13
09/27/24,15:51,2024-09-27 15:51:00,29.83,64.94,75.55,,5.75,1009.9,1010.14
09/27/24,16:51,2024-09-27 16:51:00,29.82,64.04,77.95,270,6.91,1009.6,1009.8
09/27/24,17:09,2024-09-27 17:09:00,29.82,62.96,80.96,280,6.91,,1009.81
09/27/24,17:51,2024-09-27 17:51:00,29.82,62.06,83.56,260,5.75,1009.5,1009.81
09/27/24,18:37,2024-09-27 18:37:00,29.81,60.08,89.63,290,5.75,,1009.48
09/27/24,18:51,2024-09-27 18:51:00,29.81,60.08,89.63,260,8.06,1009.3,1009.48
09/27/24,19:51,2024-09-27 19:51:00,29.82,60.08,92.58,270,5.75,1009.7,1009.82
