Date,Time,date_time,altimeter,air_temp,relative_humidity,wind_speed,wind_direction
09/08/24,01:30,2024-09-08 01:30:00,29.7,72,64,0,
09/08/24,01:45,2024-09-08 01:45:00,29.7,73,60,0,
09/08/24,02:15,2024-09-08 02:15:00,29.7,74,57,0,
09/08/24,02:30,2024-09-08 02:30:00,29.7,74,56,0,
09/08/24,02:45,2024-09-08 02:45:00,29.69,75,54,0,
09/08/24,03:15,2024-09-08 03:15:00,29.69,75,53,0,
09/08/24,03:30,2024-09-08 03:30:00,29.7,74,55,0,
09/08/24,03:45,2024-09-08 03:45:00,29.69,73,55,0,
09/08/24,04:15,2024-09-08 04:15:00,29.69,73,54,0,
09/08/24,04:30,2024-09-08 04:30:00,29.69,73,54,0,
09/08/24,04:45,2024-09-08 04:45:00,29.7,73,53,0,
09/08/24,05:15,2024-09-08 05:15:00,29.7,75,49,0,
09/08/24,05:30,2024-09-08 05:30:00,29.7,74,48,0,
09/08/24,05:45,2024-09-08 05:45:00,29.71,74,49,0,
09/08/24,06:15,2024-09-08 06:15:00,29.71,74,46,0,
09/08/24,06:30,2024-09-08 06:30:00,29.71,75,47,0,
09/08/24,06:45,2024-09-08 06:45:00,29.72,76,42,0,
09/08/24,07:15,2024-09-08 07:15:00,29.73,75,47,0,
09/08/24,07:30,2024-09-08 07:30:00,29.73,75,49,0,
09/08/24,07:45,2024-09-08 07:45:00,29.74,77,46,0,
09/08/24,08:16,2024-09-08 08:16:00,29.74,81,47,0,
09/08/24,08:30,2024-09-08 08:30:00,29.74,83,37,0,
09/08/24,08:46,2024-09-08 08:46:00,29.74,85,39,0,
09/08/24,09:15,2024-09-08 09:15:00,29.74,91,30,0,
09/08/24,09:30,2024-09-08 09:30:00,29.74,94,27,0,
09/08/24,09:45,2024-09-08 09:45:00,29.74,95,24,0,
09/08/24,10:15,2024-09-08 10:15:00,29.75,95,26,0,
09/08/24,10:30,2024-09-08 10:30:00,29.74,95,28,0,
09/08/24,10:45,2024-09-08 10:45:00,29.74,95,32,0,
09/08/24,11:15,2024-09-08 11:15:00,29.74,97,27,0,
09/08/24,11:30,2024-09-08 11:30:00,29.74,97,24,0,
09/08/24,11:45,2024-09-08 11:45:00,29.74,97,26,0,
09/08/24,12:15,2024-09-08 12:15:00,29.73,99,28,0,
09/08/24,12:30,2024-09-08 12:30:00,29.73,99,29,0,
09/08/24,12:45,2024-09-08 12:45:00,29.73,99,30,0,
09/08/24,13:15,2024-09-08 13:15:00,29.72,99,30,0,
09/08/24,13:30,2024-09-08 13:30:00,29.72,98,30,0,
09/08/24,13:45,2024-09-08 13:45:00,29.71,98,30,0,
09/08/24,14:15,2024-09-08 14:15:00,29.71,96,30,1,208
09/08/24,14:30,2024-09-08 14:30:00,29.7,97,29,1,219
09/08/24,14:45,2024-09-08 14:45:00,29.7,97,29,0,
09/08/24,15:15,2024-09-08 15:15:00,29.7,96,30,0,
09/08/24,15:30,2024-09-08 15:30:00,29.7,96,31,0,
09/08/24,15:45,2024-09-08 15:45:00,29.69,96,30,0,
09/08/24,16:15,2024-09-08 16:15:00,29.69,95,31,0,
09/08/24,16:30,2024-09-08 16:30:00,29.69,96,25,0,
09/08/24,16:45,2024-09-08 16:45:00,29.68,96,25,0,
09/08/24,17:15,2024-09-08 17:15:00,29.68,96,25,0,
09/08/24,17:30,2024-09-08 17:30:00,29.68,95,25,0,
09/08/24,17:45,2024-09-08 17:45:00,29.68,95,28,0,
09/08/24,18:15,2024-09-08 18:15:00,29.68,87,43,0,
09/08/24,18:30,2024-09-08 18:30:00,29.68,84,48,0,
09/08/24,18:45,2024-09-08 18:45:00,29.68,82,50,0,
09/08/24,19:15,2024-09-08 19:15:00,29.69,81,46,0,
09/08/24,19:30,2024-09-08 19:30:00,29.69,81,50,0,
09/08/24,19:45,2024-09-08 19:45:00,29.7,80,52,0,
09/08/24,20:15,2024-09-08 20:15:00,29.71,78,50,0,
09/08/24,20:30,2024-09-08 20:30:00,29.71,78,46,0,
09/08/24,20:45,2024-09-08 20:45:00,29.71,79,43,0,
09/08/24,21:15,2024-09-08 21:15:00,29.72,80,42,0,
09/08/24,21:30,2024-09-08 21:30:00,29.72,81,40,0,
09/08/24,21:45,2024-09-08 21:45:00,29.73,81,41,0,
09/08/24,22:15,2024-09-08 22:15:00,29.73,80,42,0,
09/08/24,22:30,2024-09-08 22:30:00,29.73,79,43,0,
09/08/24,22:45,2024-09-08 22:45:00,29.73,79,44,0,
09/08/24,23:15,2024-09-08 23:15:00,29.73,77,45,0,
09/08/24,23:30,2024-09-08 23:30:00,29.73,77,47,0,
09/08/24,23:45,2024-09-08 23:45:00,29.74,76,55,0,
09/09/24,00:15,2024-09-09 00:15:00,29.74,73,61,0,
09/09/24,00:30,2024-09-09 00:30:00,29.74,74,56,0,
09/09/24,00:45,2024-09-09 00:45:00,29.74,74,56,0,
09/09/24,01:15,2024-09-09 01:15:00,29.74,73,56,0,
09/09/24,01:30,2024-09-09 01:30:00,29.74,73,55,0,
09/09/24,01:45,2024-09-09 01:45:00,29.74,73,53,0,
09/09/24,02:15,2024-09-09 02:15:00,29.74,72,54,0,
09/09/24,02:30,2024-09-09 02:30:00,29.74,73,52,0,
09/09/24,02:45,2024-09-09 02:45:00,29.74,73,52,0,
09/09/24,03:15,2024-09-09 03:15:00,29.73,74,50,0,
09/09/24,03:30,2024-09-09 03:30:00,29.73,74,49,0,
09/09/24,03:45,2024-09-09 03:45:00,29.74,74,46,0,
09/09/24,04:15,2024-09-09 04:15:00,29.74,75,42,0,
09/09/24,04:30,2024-09-09 04:30:00,29.74,75,41,0,
09/09/24,04:45,2024-09-09 04:45:00,29.74,75,44,0,
09/09/24,05:15,2024-09-09 05:15:00,29.74,74,46,0,
09/09/24,05:30,2024-09-09 05:30:00,29.75,73,46,0,
09/09/24,05:45,2024-09-09 05:45:00,29.75,74,45,0,
09/09/24,06:15,2024-09-09 06:15:00,29.75,73,45,0,
09/09/24,06:30,2024-09-09 06:30:00,29.75,74,45,0,
09/09/24,06:45,2024-09-09 06:45:00,29.76,74,45,0,
09/09/24,07:15,2024-09-09 07:15:00,29.77,73,50,0,
09/09/24,07:30,2024-09-09 07:30:00,29.78,74,50,0,
09/09/24,07:45,2024-09-09 07:45:00,29.78,74,50,0,
09/09/24,08:15,2024-09-09 08:15:00,29.78,78,45,0,
09/09/24,08:30,2024-09-09 08:30:00,29.78,83,37,0,
09/09/24,08:45,2024-09-09 08:45:00,29.78,87,32,0,
09/09/24,09:15,2024-09-09 09:15:00,29.79,88,30,0,
09/09/24,09:30,2024-09-09 09:30:00,29.79,89,31,0,
09/09/24,09:45,2024-09-09 09:45:00,29.79,91,30,0,
09/09/24,10:15,2024-09-09 10:15:00,29.8,92,31,0,
09/09/24,10:30,2024-09-09 10:30:00,29.8,91,32,0,
09/09/24,10:45,2024-09-09 10:45:00,29.8,91,36,0,
09/09/24,11:15,2024-09-09 11:15:00,29.8,91,39,0,
09/09/24,11:31,2024-09-09 11:31:00,29.8,90,41,0,
09/09/24,11:45,2024-09-09 11:45:00,29.8,92,41,0,
09/09/24,12:15,2024-09-09 12:15:00,29.8,93,38,0,
09/09/24,12:30,2024-09-09 12:30:00,29.8,93,37,0,
09/09/24,12:45,2024-09-09 12:45:00,29.79,95,34,0,
09/09/24,13:15,2024-09-09 13:15:00,29.79,96,28,0,
09/09/24,13:30,2024-09-09 13:30:00,29.78,96,27,0,
09/09/24,13:45,2024-09-09 13:45:00,29.78,96,28,1,237
09/09/24,14:15,2024-09-09 14:15:00,29.78,96,25,1,232
09/09/24,14:30,2024-09-09 14:30:00,29.78,96,25,1,235
09/09/24,14:45,2024-09-09 14:45:00,29.77,96,25,1,219
09/09/24,15:15,2024-09-09 15:15:00,29.77,95,28,0,
09/09/24,15:30,2024-09-09 15:30:00,29.77,94,27,1,262
09/09/24,15:46,2024-09-09 15:46:00,29.76,94,29,0,
09/09/24,16:16,2024-09-09 16:16:00,29.76,92,30,1,246
09/09/24,16:30,2024-09-09 16:30:00,29.76,92,30,0,
09/09/24,16:45,2024-09-09 16:45:00,29.76,91,30,0,
09/09/24,17:15,2024-09-09 17:15:00,29.76,90,31,0,
09/09/24,17:30,2024-09-09 17:30:00,29.75,89,32,0,
09/09/24,17:46,2024-09-09 17:46:00,29.75,88,34,1,273
09/09/24,18:00,2024-09-09 18:00:00,29.76,87,35,0,
09/09/24,18:15,2024-09-09 18:15:00,29.75,86,36,0,
09/09/24,18:45,2024-09-09 18:45:00,29.75,82,41,0,
09/09/24,19:00,2024-09-09 19:00:00,29.75,82,41,0,
09/09/24,19:15,2024-09-09 19:15:00,29.75,80,47,0,
09/09/24,19:45,2024-09-09 19:45:00,29.75,77,53,0,
09/09/24,20:00,2024-09-09 20:00:00,29.76,76,55,0,
09/09/24,20:15,2024-09-09 20:15:00,29.76,75,56,0,
09/09/24,20:45,2024-09-09 20:45:00,29.77,73,60,0,
09/09/24,21:00,2024-09-09 21:00:00,29.77,72,62,0,
09/09/24,21:15,2024-09-09 21:15:00,29.78,70,67,0,
09/09/24,21:45,2024-09-09 21:45:00,29.79,69,70,0,
09/09/24,22:00,2024-09-09 22:00:00,29.79,69,69,0,
09/09/24,22:15,2024-09-09 22:15:00,29.78,69,66,0,
09/09/24,22:45,2024-09-09 22:45:00,29.79,70,62,0,
09/09/24,23:00,2024-09-09 23:00:00,29.78,70,62,0,
09/09/24,23:15,2024-09-09 23:15:00,29.78,70,64,0,
09/09/24,23:45,2024-09-09 23:45:00,29.78,69,63,0,
09/10/24,00:00,2024-09-10 00:00:00,29.78,69,62,0,
09/10/24,00:15,2024-09-10 00:15:00,29.78,69,61,0,
09/10/24,00:45,2024-09-10 00:45:00,29.78,71,57,0,
09/10/24,01:00,2024-09-10 01:00:00,29.78,71,56,0,
09/10/24,01:15,2024-09-10 01:15:00,29.77,72,56,0,
09/10/24,01:45,2024-09-10 01:45:00,29.77,72,56,0,
09/10/24,02:00,2024-09-10 02:00:00,29.77,71,55,0,
09/10/24,02:15,2024-09-10 02:15:00,29.77,71,61,0,
09/10/24,02:45,2024-09-10 02:45:00,29.77,64,78,0,
09/10/24,03:00,2024-09-10 03:00:00,29.77,63,81,0,
09/10/24,03:15,2024-09-10 03:15:00,29.77,63,83,0,
09/10/24,03:45,2024-09-10 03:45:00,29.77,63,81,0,
09/10/24,04:00,2024-09-10 04:00:00,29.76,63,80,0,
09/10/24,04:15,2024-09-10 04:15:00,29.76,63,79,0,
09/10/24,04:45,2024-09-10 04:45:00,29.76,63,78,,
09/10/24,05:00,2024-09-10 05:00:00,29.76,65,72,0,
09/10/24,05:15,2024-09-10 05:15:00,29.76,65,71,0,
09/10/24,05:45,2024-09-10 05:45:00,29.76,66,67,0,
09/10/24,06:00,2024-09-10 06:00:00,29.76,67,66,0,
09/10/24,06:15,2024-09-10 06:15:00,29.76,67,65,0,
09/10/24,06:45,2024-09-10 06:45:00,29.76,67,63,0,
09/10/24,07:00,2024-09-10 07:00:00,29.77,68,60,0,
09/10/24,07:15,2024-09-10 07:15:00,29.78,68,63,0,
09/10/24,07:30,2024-09-10 07:30:00,29.78,68,64,0,
09/10/24,07:45,2024-09-10 07:45:00,29.79,68,66,0,
09/10/24,08:15,2024-09-10 08:15:00,29.79,68,71,0,
09/10/24,08:30,2024-09-10 08:30:00,29.8,67,73,0,
09/10/24,08:45,2024-09-10 08:45:00,29.8,67,76,0,
09/10/24,09:15,2024-09-10 09:15:00,29.8,68,74,0,
09/10/24,09:30,2024-09-10 09:30:00,29.8,70,69,0,
09/10/24,09:45,2024-09-10 09:45:00,29.81,72,67,0,
09/10/24,10:15,2024-09-10 10:15:00,29.82,74,64,0,
09/10/24,10:30,2024-09-10 10:30:00,29.82,75,63,0,
09/10/24,10:45,2024-09-10 10:45:00,29.82,76,61,0,
09/10/24,11:15,2024-09-10 11:15:00,29.82,78,56,0,
09/10/24,11:30,2024-09-10 11:30:00,29.82,79,53,0,
09/10/24,11:45,2024-09-10 11:45:00,29.81,80,51,0,
09/10/24,12:16,2024-09-10 12:16:00,29.81,81,48,0,
09/10/24,12:30,2024-09-10 12:30:00,29.8,82,47,1,224
09/10/24,12:46,2024-09-10 12:46:00,29.8,82,44,0,
09/10/24,13:15,2024-09-10 13:15:00,29.79,83,41,1,215
09/10/24,13:30,2024-09-10 13:30:00,29.78,83,40,1,250
09/10/24,13:45,2024-09-10 13:45:00,29.78,83,38,1,251
09/10/24,14:15,2024-09-10 14:15:00,29.78,82,40,1,218
09/10/24,14:30,2024-09-10 14:30:00,29.78,81,40,1,211
09/10/24,14:45,2024-09-10 14:45:00,29.78,81,41,1,199
09/10/24,15:15,2024-09-10 15:15:00,29.77,79,45,1,198
09/10/24,15:30,2024-09-10 15:30:00,29.76,77,46,1,219
09/10/24,15:45,2024-09-10 15:45:00,29.76,78,45,1,230
09/10/24,16:15,2024-09-10 16:15:00,29.76,76,47,1,222
09/10/24,16:30,2024-09-10 16:30:00,29.75,77,47,0,
09/10/24,16:45,2024-09-10 16:45:00,29.75,76,47,1,221
09/10/24,17:15,2024-09-10 17:15:00,29.75,75,47,0,
09/10/24,17:30,2024-09-10 17:30:00,29.74,75,47,0,
09/10/24,17:45,2024-09-10 17:45:00,29.74,75,48,0,
09/10/24,18:15,2024-09-10 18:15:00,29.73,72,51,0,
09/10/24,18:30,2024-09-10 18:30:00,29.73,71,54,0,
09/10/24,18:45,2024-09-10 18:45:00,29.73,70,57,0,
09/10/24,19:15,2024-09-10 19:15:00,29.73,67,64,0,
09/10/24,19:30,2024-09-10 19:30:00,29.73,66,67,0,
09/10/24,19:45,2024-09-10 19:45:00,29.73,64,71,0,
09/10/24,20:15,2024-09-10 20:15:00,29.74,63,75,0,
09/10/24,20:30,2024-09-10 20:30:00,29.74,63,76,0,
09/10/24,20:45,2024-09-10 20:45:00,29.74,62,76,0,
09/10/24,21:15,2024-09-10 21:15:00,29.75,62,77,0,
09/10/24,21:30,2024-09-10 21:30:00,29.75,62,77,0,
09/10/24,21:45,2024-09-10 21:45:00,29.75,61,77,0,
09/10/24,22:15,2024-09-10 22:15:00,29.75,61,78,0,
09/10/24,22:30,2024-09-10 22:30:00,29.75,61,78,0,
09/10/24,22:45,2024-09-10 22:45:00,29.75,60,77,0,
09/10/24,23:16,2024-09-10 23:16:00,29.74,59,84,0,
09/10/24,23:30,2024-09-10 23:30:00,29.74,59,85,0,
09/10/24,23:45,2024-09-10 23:45:00,29.74,58,86,0,
09/11/24,00:15,2024-09-11 00:15:00,29.74,58,88,0,
09/11/24,00:30,2024-09-11 00:30:00,29.74,57,88,0,
09/11/24,00:45,2024-09-11 00:45:00,29.73,57,88,0,
09/11/24,01:15,2024-09-11 01:15:00,29.72,56,89,0,
09/11/24,01:30,2024-09-11 01:30:00,29.72,56,89,0,
09/11/24,01:45,2024-09-11 01:45:00,29.72,55,89,0,
09/11/24,02:15,2024-09-11 02:15:00,29.72,56,89,0,
09/11/24,02:30,2024-09-11 02:30:00,29.72,56,89,0,
09/11/24,02:45,2024-09-11 02:45:00,29.72,55,89,0,
09/11/24,03:15,2024-09-11 03:15:00,29.72,54,89,0,
09/11/24,03:31,2024-09-11 03:31:00,29.72,54,89,0,
09/11/24,03:45,2024-09-11 03:45:00,29.72,54,89,0,
09/11/24,04:15,2024-09-11 04:15:00,29.72,54,88,0,
09/11/24,04:31,2024-09-11 04:31:00,29.72,54,88,0,
09/11/24,04:45,2024-09-11 04:45:00,29.72,54,88,0,
09/11/24,05:16,2024-09-11 05:16:00,29.73,53,87,0,
09/11/24,05:31,2024-09-11 05:31:00,29.73,53,86,0,
09/11/24,05:46,2024-09-11 05:46:00,29.73,53,86,0,
09/11/24,06:16,2024-09-11 06:16:00,29.74,53,87,0,
09/11/24,06:31,2024-09-11 06:31:00,29.74,53,87,0,
09/11/24,06:45,2024-09-11 06:45:00,29.75,53,87,0,
09/11/24,07:15,2024-09-11 07:15:00,29.76,53,88,0,
09/11/24,07:30,2024-09-11 07:30:00,29.76,54,88,0,
09/11/24,07:45,2024-09-11 07:45:00,29.77,55,88,0,
09/11/24,08:15,2024-09-11 08:15:00,29.78,57,84,0,
09/11/24,08:30,2024-09-11 08:30:00,29.78,59,82,0,
09/11/24,08:45,2024-09-11 08:45:00,29.78,60,81,0,
09/11/24,09:15,2024-09-11 09:15:00,29.78,62,79,0,
09/11/24,09:30,2024-09-11 09:30:00,29.78,63,77,0,
09/11/24,09:45,2024-09-11 09:45:00,29.78,64,74,0,
09/11/24,10:15,2024-09-11 10:15:00,29.78,67,68,0,
09/11/24,10:30,2024-09-11 10:30:00,29.78,68,68,0,
09/11/24,10:45,2024-09-11 10:45:00,29.79,69,66,0,
09/11/24,11:15,2024-09-11 11:15:00,29.78,71,62,0,
09/11/24,11:30,2024-09-11 11:30:00,29.78,72,62,0,
09/11/24,11:45,2024-09-11 11:45:00,29.78,72,62,0,
09/11/24,12:15,2024-09-11 12:15:00,29.78,74,62,0,
09/11/24,12:30,2024-09-11 12:30:00,29.77,74,62,1,206
09/11/24,12:45,2024-09-11 12:45:00,29.77,74,61,0,
09/11/24,13:15,2024-09-11 13:15:00,29.76,74,63,2,200
09/11/24,13:30,2024-09-11 13:30:00,29.75,74,60,1,215
09/11/24,13:45,2024-09-11 13:45:00,29.75,75,60,0,
09/11/24,14:16,2024-09-11 14:16:00,29.74,73,62,1,200
09/11/24,14:31,2024-09-11 14:31:00,29.74,73,62,1,202
09/11/24,14:45,2024-09-11 14:45:00,29.73,73,62,1,230
09/11/24,15:16,2024-09-11 15:16:00,29.72,74,60,0,
09/11/24,15:31,2024-09-11 15:31:00,29.72,73,60,1,221
09/11/24,15:46,2024-09-11 15:46:00,29.72,72,60,1,219
09/11/24,16:15,2024-09-11 16:15:00,29.71,72,61,1,
09/11/24,16:30,2024-09-11 16:30:00,29.71,72,58,1,197
09/11/24,16:45,2024-09-11 16:45:00,29.71,72,60,1,197
09/11/24,17:15,2024-09-11 17:15:00,29.7,71,63,0,
09/11/24,17:16,2024-09-11 17:16:00,29.7,71,63,0,
09/11/24,17:30,2024-09-11 17:30:00,29.7,71,63,0,
09/11/24,17:45,2024-09-11 17:45:00,29.7,70,63,0,
09/11/24,18:15,2024-09-11 18:15:00,29.69,69,64,0,
09/11/24,18:30,2024-09-11 18:30:00,29.69,68,65,0,
09/11/24,18:45,2024-09-11 18:45:00,29.68,67,65,0,
09/11/24,19:15,2024-09-11 19:15:00,29.68,65,67,0,
09/11/24,19:30,2024-09-11 19:30:00,29.68,65,71,0,
09/11/24,19:45,2024-09-11 19:45:00,29.68,64,73,0,
09/11/24,20:15,2024-09-11 20:15:00,29.69,62,79,0,
09/11/24,20:30,2024-09-11 20:30:00,29.69,62,80,0,
09/11/24,20:45,2024-09-11 20:45:00,29.69,62,82,0,
09/11/24,21:15,2024-09-11 21:15:00,29.69,61,81,0,
09/11/24,21:30,2024-09-11 21:30:00,29.7,61,79,0,
09/11/24,21:45,2024-09-11 21:45:00,29.69,61,82,0,
09/11/24,22:15,2024-09-11 22:15:00,29.69,60,83,0,
09/11/24,22:30,2024-09-11 22:30:00,29.7,60,84,0,
09/11/24,22:45,2024-09-11 22:45:00,29.69,60,83,0,
09/11/24,23:15,2024-09-11 23:15:00,29.69,60,83,0,
09/11/24,23:30,2024-09-11 23:30:00,29.69,59,83,0,
09/11/24,23:45,2024-09-11 23:45:00,29.68,59,84,0,
09/12/24,00:15,2024-09-12 00:15:00,29.68,59,83,0,
09/12/24,00:30,2024-09-12 00:30:00,29.68,59,83,0,
09/12/24,00:45,2024-09-12 00:45:00,29.67,59,82,0,
09/12/24,01:15,2024-09-12 01:15:00,29.67,60,82,0,
09/12/24,01:30,2024-09-12 01:30:00,29.67,59,82,0,
09/12/24,01:45,2024-09-12 01:45:00,29.66,59,82,0,
09/12/24,02:15,2024-09-12 02:15:00,29.66,59,84,0,
09/12/24,02:30,2024-09-12 02:30:00,29.66,59,84,0,
09/12/24,02:45,2024-09-12 02:45:00,29.66,58,85,0,
09/12/24,03:15,2024-09-12 03:15:00,29.65,58,86,0,
09/12/24,03:30,2024-09-12 03:30:00,29.65,58,87,0,
09/12/24,03:45,2024-09-12 03:45:00,29.66,58,86,0,
09/12/24,04:15,2024-09-12 04:15:00,29.66,57,87,0,
09/12/24,04:30,2024-09-12 04:30:00,29.66,57,87,0,
09/12/24,04:45,2024-09-12 04:45:00,29.67,57,88,0,
09/12/24,05:15,2024-09-12 05:15:00,29.67,56,88,0,
09/12/24,05:30,2024-09-12 05:30:00,29.67,57,89,0,
09/12/24,05:45,2024-09-12 05:45:00,29.68,57,89,0,
09/12/24,06:15,2024-09-12 06:15:00,29.68,57,90,0,
09/12/24,06:30,2024-09-12 06:30:00,29.68,57,90,0,
09/12/24,06:45,2024-09-12 06:45:00,29.69,57,90,0,
09/12/24,07:15,2024-09-12 07:15:00,29.7,56,90,0,
09/12/24,07:30,2024-09-12 07:30:00,29.7,57,91,0,
09/12/24,07:45,2024-09-12 07:45:00,29.71,57,91,0,
09/12/24,08:15,2024-09-12 08:15:00,29.71,59,91,0,
09/12/24,08:30,2024-09-12 08:30:00,29.71,60,90,0,
09/12/24,08:45,2024-09-12 08:45:00,29.71,61,88,0,
09/12/24,09:15,2024-09-12 09:15:00,29.72,64,81,0,
09/12/24,09:30,2024-09-12 09:30:00,29.72,65,77,0,
09/12/24,09:45,2024-09-12 09:45:00,29.72,67,75,0,
09/12/24,10:15,2024-09-12 10:15:00,29.72,70,70,0,
09/12/24,10:30,2024-09-12 10:30:00,29.72,70,68,0,
09/12/24,10:45,2024-09-12 10:45:00,29.72,71,68,0,
09/12/24,11:15,2024-09-12 11:15:00,29.72,72,66,0,
09/12/24,11:30,2024-09-12 11:30:00,29.71,71,67,0,
09/12/24,11:45,2024-09-12 11:45:00,29.71,73,65,0,
09/12/24,12:15,2024-09-12 12:15:00,29.7,73,66,0,
09/12/24,12:30,2024-09-12 12:30:00,29.7,74,65,0,
09/12/24,12:46,2024-09-12 12:46:00,29.69,74,64,0,
09/12/24,13:15,2024-09-12 13:15:00,29.68,74,63,0,
09/12/24,13:30,2024-09-12 13:30:00,29.68,74,63,1,210
09/12/24,13:45,2024-09-12 13:45:00,29.68,75,63,2,224
09/12/24,14:15,2024-09-12 14:15:00,29.67,74,63,2,205
09/12/24,14:30,2024-09-12 14:30:00,29.67,74,63,1,209
09/12/24,14:45,2024-09-12 14:45:00,29.67,74,63,2,234
09/12/24,15:15,2024-09-12 15:15:00,29.66,74,62,1,217
09/12/24,15:30,2024-09-12 15:30:00,29.66,73,63,2,198
09/12/24,15:45,2024-09-12 15:45:00,29.66,73,62,1,225
09/12/24,16:15,2024-09-12 16:15:00,29.66,73,63,,
09/12/24,16:30,2024-09-12 16:30:00,29.66,72,64,1,237
09/12/24,16:45,2024-09-12 16:45:00,29.66,71,65,1,210
09/12/24,17:15,2024-09-12 17:15:00,29.66,70,66,1,203
09/12/24,17:31,2024-09-12 17:31:00,29.66,70,68,1,212
09/12/24,17:45,2024-09-12 17:45:00,29.66,69,70,1,214
09/12/24,18:15,2024-09-12 18:15:00,29.66,68,73,0,
09/12/24,18:30,2024-09-12 18:30:00,29.67,67,74,0,
09/12/24,18:45,2024-09-12 18:45:00,29.67,67,75,0,
09/12/24,19:15,2024-09-12 19:15:00,29.67,65,78,0,
09/12/24,19:30,2024-09-12 19:30:00,29.67,64,79,0,
09/12/24,19:45,2024-09-12 19:45:00,29.68,64,80,0,
09/12/24,20:15,2024-09-12 20:15:00,29.69,63,82,0,
09/12/24,20:30,2024-09-12 20:30:00,29.7,63,82,0,
09/12/24,20:45,2024-09-12 20:45:00,29.7,63,83,0,
09/12/24,21:15,2024-09-12 21:15:00,29.71,62,84,0,
09/12/24,21:30,2024-09-12 21:30:00,29.7,61,85,0,
09/12/24,21:45,2024-09-12 21:45:00,29.7,61,86,0,
09/12/24,22:00,2024-09-12 22:00:00,29.7,61,86,0,
09/12/24,22:15,2024-09-12 22:15:00,29.71,61,86,0,
09/12/24,22:45,2024-09-12 22:45:00,29.7,60,87,0,
09/12/24,23:00,2024-09-12 23:00:00,29.7,60,87,0,
09/12/24,23:15,2024-09-12 23:15:00,29.7,60,87,0,
09/12/24,23:45,2024-09-12 23:45:00,29.7,60,87,0,
09/13/24,00:00,2024-09-13 00:00:00,29.71,60,87,0,
09/13/24,00:15,2024-09-13 00:15:00,29.71,60,87,0,
09/13/24,00:45,2024-09-13 00:45:00,29.71,60,87,0,
09/13/24,01:00,2024-09-13 01:00:00,29.71,60,87,0,
09/13/24,01:15,2024-09-13 01:15:00,29.71,60,87,0,
09/13/24,01:45,2024-09-13 01:45:00,29.71,60,88,0,
09/13/24,02:00,2024-09-13 02:00:00,29.71,60,87,0,
09/13/24,02:15,2024-09-13 02:15:00,29.71,60,87,0,
09/13/24,02:45,2024-09-13 02:45:00,29.72,59,87,0,
09/13/24,03:01,2024-09-13 03:01:00,29.72,59,88,0,
09/13/24,03:15,2024-09-13 03:15:00,29.72,59,88,0,
09/13/24,03:45,2024-09-13 03:45:00,29.72,59,89,0,
09/13/24,04:01,2024-09-13 04:01:00,29.72,59,89,0,
09/13/24,04:15,2024-09-13 04:15:00,29.72,59,89,0,
09/13/24,04:45,2024-09-13 04:45:00,29.72,59,89,0,
09/13/24,05:00,2024-09-13 05:00:00,29.73,59,89,0,
09/13/24,05:15,2024-09-13 05:15:00,29.74,58,90,0,
09/13/24,05:45,2024-09-13 05:45:00,29.74,58,90,0,
09/13/24,06:00,2024-09-13 06:00:00,29.74,58,90,0,
09/13/24,06:15,2024-09-13 06:15:00,29.75,58,90,0,
09/13/24,06:45,2024-09-13 06:45:00,29.75,59,91,0,
09/13/24,07:00,2024-09-13 07:00:00,29.76,59,90,0,
09/13/24,07:15,2024-09-13 07:15:00,29.76,60,90,0,
09/13/24,07:45,2024-09-13 07:45:00,29.76,60,92,0,
09/13/24,08:00,2024-09-13 08:00:00,29.76,61,89,0,
09/13/24,08:15,2024-09-13 08:15:00,29.76,61,88,0,
09/13/24,08:45,2024-09-13 08:45:00,29.77,63,86,0,
09/13/24,09:00,2024-09-13 09:00:00,29.78,63,85,0,
09/13/24,09:15,2024-09-13 09:15:00,29.78,64,84,0,
09/13/24,09:45,2024-09-13 09:45:00,29.78,66,80,0,
09/13/24,10:00,2024-09-13 10:00:00,29.78,67,77,0,
09/13/24,10:15,2024-09-13 10:15:00,29.78,68,75,0,
09/13/24,10:45,2024-09-13 10:45:00,29.78,70,70,0,
09/13/24,11:00,2024-09-13 11:00:00,29.78,71,68,0,
09/13/24,11:15,2024-09-13 11:15:00,29.78,72,66,0,
09/13/24,11:45,2024-09-13 11:45:00,29.78,73,65,0,
09/13/24,12:00,2024-09-13 12:00:00,29.78,75,63,0,
09/13/24,12:15,2024-09-13 12:15:00,29.77,75,62,0,
09/13/24,12:45,2024-09-13 12:45:00,29.77,75,62,1,194
09/13/24,13:00,2024-09-13 13:00:00,29.76,76,60,0,
09/13/24,13:15,2024-09-13 13:15:00,29.76,76,62,1,207
09/13/24,13:45,2024-09-13 13:45:00,29.76,76,60,1,
09/13/24,14:00,2024-09-13 14:00:00,29.76,76,61,1,225
09/13/24,14:15,2024-09-13 14:15:00,29.76,76,62,1,191
09/13/24,14:45,2024-09-13 14:45:00,29.76,74,64,1,202
09/13/24,15:00,2024-09-13 15:00:00,29.76,74,65,2,199
09/13/24,15:15,2024-09-13 15:15:00,29.76,74,65,2,214
09/13/24,15:45,2024-09-13 15:45:00,29.76,74,65,2,223
09/13/24,16:00,2024-09-13 16:00:00,29.75,73,67,2,214
09/13/24,16:15,2024-09-13 16:15:00,29.76,72,67,1,200
09/13/24,16:45,2024-09-13 16:45:00,29.75,71,69,1,205
